Date_Time,Temp,UOM,ProbeID,SID,Collector,ProbeType
10/27/2017 23:00,10.271,deg C,2229157,15499,ABM,HOBO
10/28/2017 0:00,10.1,deg C,2229157,15499,ABM,HOBO
10/28/2017 1:00,9.903,deg C,2229157,15499,ABM,HOBO
10/28/2017 2:00,9.731,deg C,2229157,15499,ABM,HOBO
10/28/2017 3:00,9.558,deg C,2229157,15499,ABM,HOBO
10/28/2017 4:00,9.386,deg C,2229157,15499,ABM,HOBO
10/28/2017 5:00,9.238,deg C,2229157,15499,ABM,HOBO
10/28/2017 6:00,9.089,deg C,2229157,15499,ABM,HOBO
10/28/2017 7:00,8.941,deg C,2229157,15499,ABM,HOBO
10/28/2017 8:00,8.792,deg C,2229157,15499,ABM,HOBO
10/28/2017 9:00,8.841,deg C,2229157,15499,ABM,HOBO
10/28/2017 10:00,9.213,deg C,2229157,15499,ABM,HOBO
10/28/2017 11:00,9.903,deg C,2229157,15499,ABM,HOBO
10/28/2017 12:00,10.834,deg C,2229157,15499,ABM,HOBO
10/28/2017 13:00,11.419,deg C,2229157,15499,ABM,HOBO
10/28/2017 14:00,11.929,deg C,2229157,15499,ABM,HOBO
10/28/2017 15:00,12.147,deg C,2229157,15499,ABM,HOBO
10/28/2017 16:00,12.122,deg C,2229157,15499,ABM,HOBO
10/28/2017 17:00,12.001,deg C,2229157,15499,ABM,HOBO
10/28/2017 18:00,11.832,deg C,2229157,15499,ABM,HOBO
10/28/2017 19:00,11.734,deg C,2229157,15499,ABM,HOBO
10/28/2017 20:00,11.686,deg C,2229157,15499,ABM,HOBO
10/28/2017 21:00,11.686,deg C,2229157,15499,ABM,HOBO
10/28/2017 22:00,11.686,deg C,2229157,15499,ABM,HOBO
10/28/2017 23:00,11.686,deg C,2229157,15499,ABM,HOBO
10/29/2017 0:00,11.71,deg C,2229157,15499,ABM,HOBO
10/29/2017 1:00,11.759,deg C,2229157,15499,ABM,HOBO
10/29/2017 2:00,11.807,deg C,2229157,15499,ABM,HOBO
10/29/2017 3:00,11.856,deg C,2229157,15499,ABM,HOBO
10/29/2017 4:00,11.904,deg C,2229157,15499,ABM,HOBO
10/29/2017 5:00,11.929,deg C,2229157,15499,ABM,HOBO
10/29/2017 6:00,11.953,deg C,2229157,15499,ABM,HOBO
10/29/2017 7:00,11.977,deg C,2229157,15499,ABM,HOBO
10/29/2017 8:00,12.025,deg C,2229157,15499,ABM,HOBO
10/29/2017 9:00,12.074,deg C,2229157,15499,ABM,HOBO
10/29/2017 10:00,12.171,deg C,2229157,15499,ABM,HOBO
10/29/2017 11:00,12.292,deg C,2229157,15499,ABM,HOBO
10/29/2017 12:00,12.461,deg C,2229157,15499,ABM,HOBO
10/29/2017 13:00,12.63,deg C,2229157,15499,ABM,HOBO
10/29/2017 14:00,12.751,deg C,2229157,15499,ABM,HOBO
10/29/2017 15:00,12.944,deg C,2229157,15499,ABM,HOBO
10/29/2017 16:00,13.185,deg C,2229157,15499,ABM,HOBO
10/29/2017 17:00,13.353,deg C,2229157,15499,ABM,HOBO
10/29/2017 18:00,13.57,deg C,2229157,15499,ABM,HOBO
10/29/2017 19:00,13.762,deg C,2229157,15499,ABM,HOBO
10/29/2017 20:00,13.906,deg C,2229157,15499,ABM,HOBO
10/29/2017 21:00,14.05,deg C,2229157,15499,ABM,HOBO
10/29/2017 22:00,14.218,deg C,2229157,15499,ABM,HOBO
10/29/2017 23:00,14.457,deg C,2229157,15499,ABM,HOBO
10/30/2017 0:00,14.673,deg C,2229157,15499,ABM,HOBO
10/30/2017 1:00,14.84,deg C,2229157,15499,ABM,HOBO
10/30/2017 2:00,14.936,deg C,2229157,15499,ABM,HOBO
10/30/2017 3:00,14.864,deg C,2229157,15499,ABM,HOBO
10/30/2017 4:00,14.768,deg C,2229157,15499,ABM,HOBO
10/30/2017 5:00,14.721,deg C,2229157,15499,ABM,HOBO
10/30/2017 6:00,14.649,deg C,2229157,15499,ABM,HOBO
10/30/2017 7:00,14.601,deg C,2229157,15499,ABM,HOBO
10/30/2017 8:00,14.553,deg C,2229157,15499,ABM,HOBO
10/30/2017 9:00,14.242,deg C,2229157,15499,ABM,HOBO
10/30/2017 10:00,13.786,deg C,2229157,15499,ABM,HOBO
10/30/2017 11:00,13.425,deg C,2229157,15499,ABM,HOBO
10/30/2017 12:00,13.281,deg C,2229157,15499,ABM,HOBO
10/30/2017 13:00,13.257,deg C,2229157,15499,ABM,HOBO
10/30/2017 14:00,13.209,deg C,2229157,15499,ABM,HOBO
10/30/2017 15:00,13.088,deg C,2229157,15499,ABM,HOBO
10/30/2017 16:00,12.944,deg C,2229157,15499,ABM,HOBO
10/30/2017 17:00,12.751,deg C,2229157,15499,ABM,HOBO
10/30/2017 18:00,12.606,deg C,2229157,15499,ABM,HOBO
10/30/2017 19:00,12.389,deg C,2229157,15499,ABM,HOBO
10/30/2017 20:00,12.171,deg C,2229157,15499,ABM,HOBO
10/30/2017 21:00,11.977,deg C,2229157,15499,ABM,HOBO
10/30/2017 22:00,11.807,deg C,2229157,15499,ABM,HOBO
10/30/2017 23:00,11.637,deg C,2229157,15499,ABM,HOBO
10/31/2017 0:00,11.492,deg C,2229157,15499,ABM,HOBO
10/31/2017 1:00,11.346,deg C,2229157,15499,ABM,HOBO
10/31/2017 2:00,11.151,deg C,2229157,15499,ABM,HOBO
10/31/2017 3:00,10.956,deg C,2229157,15499,ABM,HOBO
10/31/2017 4:00,10.761,deg C,2229157,15499,ABM,HOBO
10/31/2017 5:00,10.59,deg C,2229157,15499,ABM,HOBO
10/31/2017 6:00,10.394,deg C,2229157,15499,ABM,HOBO
10/31/2017 7:00,10.198,deg C,2229157,15499,ABM,HOBO
10/31/2017 8:00,10.075,deg C,2229157,15499,ABM,HOBO
10/31/2017 9:00,10.1,deg C,2229157,15499,ABM,HOBO
10/31/2017 10:00,10.222,deg C,2229157,15499,ABM,HOBO
10/31/2017 11:00,10.345,deg C,2229157,15499,ABM,HOBO
10/31/2017 12:00,10.687,deg C,2229157,15499,ABM,HOBO
10/31/2017 13:00,10.81,deg C,2229157,15499,ABM,HOBO
10/31/2017 14:00,10.883,deg C,2229157,15499,ABM,HOBO
10/31/2017 15:00,10.858,deg C,2229157,15499,ABM,HOBO
10/31/2017 16:00,10.761,deg C,2229157,15499,ABM,HOBO
10/31/2017 17:00,10.663,deg C,2229157,15499,ABM,HOBO
10/31/2017 18:00,10.541,deg C,2229157,15499,ABM,HOBO
10/31/2017 19:00,10.369,deg C,2229157,15499,ABM,HOBO
10/31/2017 20:00,10.173,deg C,2229157,15499,ABM,HOBO
10/31/2017 21:00,9.977,deg C,2229157,15499,ABM,HOBO
10/31/2017 22:00,9.731,deg C,2229157,15499,ABM,HOBO
10/31/2017 23:00,9.509,deg C,2229157,15499,ABM,HOBO
11/1/2017 0:00,9.287,deg C,2229157,15499,ABM,HOBO
11/1/2017 1:00,9.089,deg C,2229157,15499,ABM,HOBO
11/1/2017 2:00,8.891,deg C,2229157,15499,ABM,HOBO
11/1/2017 3:00,8.717,deg C,2229157,15499,ABM,HOBO
11/1/2017 4:00,8.543,deg C,2229157,15499,ABM,HOBO
11/1/2017 5:00,8.369,deg C,2229157,15499,ABM,HOBO
11/1/2017 6:00,8.195,deg C,2229157,15499,ABM,HOBO
11/1/2017 7:00,8.045,deg C,2229157,15499,ABM,HOBO
11/1/2017 8:00,7.92,deg C,2229157,15499,ABM,HOBO
11/1/2017 9:00,7.945,deg C,2229157,15499,ABM,HOBO
11/1/2017 10:00,7.995,deg C,2229157,15499,ABM,HOBO
11/1/2017 11:00,8.07,deg C,2229157,15499,ABM,HOBO
11/1/2017 12:00,8.245,deg C,2229157,15499,ABM,HOBO
11/1/2017 13:00,8.444,deg C,2229157,15499,ABM,HOBO
11/1/2017 14:00,8.593,deg C,2229157,15499,ABM,HOBO
11/1/2017 15:00,8.717,deg C,2229157,15499,ABM,HOBO
11/1/2017 16:00,8.792,deg C,2229157,15499,ABM,HOBO
11/1/2017 17:00,8.841,deg C,2229157,15499,ABM,HOBO
11/1/2017 18:00,8.866,deg C,2229157,15499,ABM,HOBO
11/1/2017 19:00,8.866,deg C,2229157,15499,ABM,HOBO
11/1/2017 20:00,8.866,deg C,2229157,15499,ABM,HOBO
11/1/2017 21:00,8.841,deg C,2229157,15499,ABM,HOBO
11/1/2017 22:00,8.841,deg C,2229157,15499,ABM,HOBO
11/1/2017 23:00,8.841,deg C,2229157,15499,ABM,HOBO
11/2/2017 0:00,8.891,deg C,2229157,15499,ABM,HOBO
11/2/2017 1:00,8.916,deg C,2229157,15499,ABM,HOBO
11/2/2017 2:00,8.99,deg C,2229157,15499,ABM,HOBO
11/2/2017 3:00,9.04,deg C,2229157,15499,ABM,HOBO
11/2/2017 4:00,9.114,deg C,2229157,15499,ABM,HOBO
11/2/2017 5:00,9.163,deg C,2229157,15499,ABM,HOBO
11/2/2017 6:00,9.238,deg C,2229157,15499,ABM,HOBO
11/2/2017 7:00,9.312,deg C,2229157,15499,ABM,HOBO
11/2/2017 8:00,9.386,deg C,2229157,15499,ABM,HOBO
11/2/2017 9:00,9.509,deg C,2229157,15499,ABM,HOBO
11/2/2017 10:00,9.756,deg C,2229157,15499,ABM,HOBO
11/2/2017 11:00,10.149,deg C,2229157,15499,ABM,HOBO
11/2/2017 12:00,10.565,deg C,2229157,15499,ABM,HOBO
11/2/2017 13:00,10.956,deg C,2229157,15499,ABM,HOBO
11/2/2017 14:00,11.394,deg C,2229157,15499,ABM,HOBO
11/2/2017 15:00,11.71,deg C,2229157,15499,ABM,HOBO
11/2/2017 16:00,11.904,deg C,2229157,15499,ABM,HOBO
11/2/2017 17:00,12.001,deg C,2229157,15499,ABM,HOBO
11/2/2017 18:00,11.953,deg C,2229157,15499,ABM,HOBO
11/2/2017 19:00,11.88,deg C,2229157,15499,ABM,HOBO
11/2/2017 20:00,11.832,deg C,2229157,15499,ABM,HOBO
11/2/2017 21:00,11.783,deg C,2229157,15499,ABM,HOBO
11/2/2017 22:00,11.734,deg C,2229157,15499,ABM,HOBO
11/2/2017 23:00,11.734,deg C,2229157,15499,ABM,HOBO
11/3/2017 0:00,11.71,deg C,2229157,15499,ABM,HOBO
11/3/2017 1:00,11.686,deg C,2229157,15499,ABM,HOBO
11/3/2017 2:00,11.686,deg C,2229157,15499,ABM,HOBO
11/3/2017 3:00,11.71,deg C,2229157,15499,ABM,HOBO
11/3/2017 4:00,11.734,deg C,2229157,15499,ABM,HOBO
11/3/2017 5:00,11.759,deg C,2229157,15499,ABM,HOBO
11/3/2017 6:00,11.783,deg C,2229157,15499,ABM,HOBO
11/3/2017 7:00,11.807,deg C,2229157,15499,ABM,HOBO
11/3/2017 8:00,11.807,deg C,2229157,15499,ABM,HOBO
11/3/2017 9:00,11.807,deg C,2229157,15499,ABM,HOBO
11/3/2017 10:00,12.074,deg C,2229157,15499,ABM,HOBO
11/3/2017 11:00,12.534,deg C,2229157,15499,ABM,HOBO
11/3/2017 12:00,13.04,deg C,2229157,15499,ABM,HOBO
11/3/2017 13:00,13.281,deg C,2229157,15499,ABM,HOBO
11/3/2017 14:00,13.666,deg C,2229157,15499,ABM,HOBO
11/3/2017 15:00,13.738,deg C,2229157,15499,ABM,HOBO
11/3/2017 16:00,13.786,deg C,2229157,15499,ABM,HOBO
11/3/2017 17:00,13.762,deg C,2229157,15499,ABM,HOBO
11/3/2017 18:00,13.618,deg C,2229157,15499,ABM,HOBO
11/3/2017 19:00,13.233,deg C,2229157,15499,ABM,HOBO
11/3/2017 20:00,12.799,deg C,2229157,15499,ABM,HOBO
11/3/2017 21:00,12.437,deg C,2229157,15499,ABM,HOBO
11/3/2017 22:00,12.05,deg C,2229157,15499,ABM,HOBO
11/3/2017 23:00,11.71,deg C,2229157,15499,ABM,HOBO
11/4/2017 0:00,11.443,deg C,2229157,15499,ABM,HOBO
11/4/2017 1:00,11.151,deg C,2229157,15499,ABM,HOBO
11/4/2017 2:00,10.907,deg C,2229157,15499,ABM,HOBO
11/4/2017 3:00,10.663,deg C,2229157,15499,ABM,HOBO
11/4/2017 4:00,10.467,deg C,2229157,15499,ABM,HOBO
11/4/2017 5:00,10.247,deg C,2229157,15499,ABM,HOBO
11/4/2017 6:00,10.051,deg C,2229157,15499,ABM,HOBO
11/4/2017 7:00,9.829,deg C,2229157,15499,ABM,HOBO
11/4/2017 8:00,9.608,deg C,2229157,15499,ABM,HOBO
11/4/2017 9:00,9.485,deg C,2229157,15499,ABM,HOBO
11/4/2017 10:00,9.583,deg C,2229157,15499,ABM,HOBO
11/4/2017 11:00,9.829,deg C,2229157,15499,ABM,HOBO
11/4/2017 12:00,10.247,deg C,2229157,15499,ABM,HOBO
11/4/2017 13:00,10.394,deg C,2229157,15499,ABM,HOBO
11/4/2017 14:00,10.443,deg C,2229157,15499,ABM,HOBO
11/4/2017 15:00,10.467,deg C,2229157,15499,ABM,HOBO
11/4/2017 16:00,10.394,deg C,2229157,15499,ABM,HOBO
11/4/2017 17:00,10.345,deg C,2229157,15499,ABM,HOBO
11/4/2017 18:00,10.198,deg C,2229157,15499,ABM,HOBO
11/4/2017 19:00,10.026,deg C,2229157,15499,ABM,HOBO
11/4/2017 20:00,9.829,deg C,2229157,15499,ABM,HOBO
11/4/2017 21:00,9.657,deg C,2229157,15499,ABM,HOBO
11/4/2017 22:00,9.435,deg C,2229157,15499,ABM,HOBO
11/4/2017 23:00,9.287,deg C,2229157,15499,ABM,HOBO
11/5/2017 0:00,9.139,deg C,2229157,15499,ABM,HOBO
11/5/2017 1:00,9.04,deg C,2229157,15499,ABM,HOBO
11/5/2017 2:00,8.965,deg C,2229157,15499,ABM,HOBO
11/5/2017 3:00,8.891,deg C,2229157,15499,ABM,HOBO
11/5/2017 4:00,8.841,deg C,2229157,15499,ABM,HOBO
11/5/2017 5:00,8.841,deg C,2229157,15499,ABM,HOBO
11/5/2017 6:00,8.841,deg C,2229157,15499,ABM,HOBO
11/5/2017 7:00,8.866,deg C,2229157,15499,ABM,HOBO
11/5/2017 8:00,8.891,deg C,2229157,15499,ABM,HOBO
11/5/2017 9:00,8.99,deg C,2229157,15499,ABM,HOBO
11/5/2017 10:00,9.114,deg C,2229157,15499,ABM,HOBO
11/5/2017 11:00,9.238,deg C,2229157,15499,ABM,HOBO
11/5/2017 12:00,9.336,deg C,2229157,15499,ABM,HOBO
11/5/2017 13:00,9.46,deg C,2229157,15499,ABM,HOBO
11/5/2017 14:00,9.583,deg C,2229157,15499,ABM,HOBO
11/5/2017 15:00,9.706,deg C,2229157,15499,ABM,HOBO
11/5/2017 16:00,9.78,deg C,2229157,15499,ABM,HOBO
11/5/2017 17:00,9.829,deg C,2229157,15499,ABM,HOBO
11/5/2017 18:00,9.829,deg C,2229157,15499,ABM,HOBO
11/5/2017 19:00,9.879,deg C,2229157,15499,ABM,HOBO
11/5/2017 20:00,9.903,deg C,2229157,15499,ABM,HOBO
11/5/2017 21:00,9.952,deg C,2229157,15499,ABM,HOBO
11/5/2017 22:00,10.001,deg C,2229157,15499,ABM,HOBO
11/5/2017 23:00,10.051,deg C,2229157,15499,ABM,HOBO
11/6/2017 0:00,10.1,deg C,2229157,15499,ABM,HOBO
11/6/2017 1:00,10.149,deg C,2229157,15499,ABM,HOBO
11/6/2017 2:00,10.173,deg C,2229157,15499,ABM,HOBO
11/6/2017 3:00,10.271,deg C,2229157,15499,ABM,HOBO
11/6/2017 4:00,10.345,deg C,2229157,15499,ABM,HOBO
11/6/2017 5:00,10.467,deg C,2229157,15499,ABM,HOBO
11/6/2017 6:00,10.565,deg C,2229157,15499,ABM,HOBO
11/6/2017 7:00,10.712,deg C,2229157,15499,ABM,HOBO
11/6/2017 8:00,10.883,deg C,2229157,15499,ABM,HOBO
11/6/2017 9:00,11.029,deg C,2229157,15499,ABM,HOBO
11/6/2017 10:00,11.224,deg C,2229157,15499,ABM,HOBO
11/6/2017 11:00,11.54,deg C,2229157,15499,ABM,HOBO
11/6/2017 12:00,11.88,deg C,2229157,15499,ABM,HOBO
11/6/2017 13:00,12.074,deg C,2229157,15499,ABM,HOBO
11/6/2017 14:00,12.195,deg C,2229157,15499,ABM,HOBO
11/6/2017 15:00,12.461,deg C,2229157,15499,ABM,HOBO
11/6/2017 16:00,12.63,deg C,2229157,15499,ABM,HOBO
11/6/2017 17:00,12.678,deg C,2229157,15499,ABM,HOBO
11/6/2017 18:00,12.509,deg C,2229157,15499,ABM,HOBO
11/6/2017 19:00,12.316,deg C,2229157,15499,ABM,HOBO
11/6/2017 20:00,12.05,deg C,2229157,15499,ABM,HOBO
11/6/2017 21:00,11.734,deg C,2229157,15499,ABM,HOBO
11/6/2017 22:00,11.443,deg C,2229157,15499,ABM,HOBO
11/6/2017 23:00,11.127,deg C,2229157,15499,ABM,HOBO
11/7/2017 0:00,10.81,deg C,2229157,15499,ABM,HOBO
11/7/2017 1:00,10.516,deg C,2229157,15499,ABM,HOBO
11/7/2017 2:00,10.247,deg C,2229157,15499,ABM,HOBO
11/7/2017 3:00,10.026,deg C,2229157,15499,ABM,HOBO
11/7/2017 4:00,9.805,deg C,2229157,15499,ABM,HOBO
11/7/2017 5:00,9.583,deg C,2229157,15499,ABM,HOBO
11/7/2017 6:00,9.386,deg C,2229157,15499,ABM,HOBO
11/7/2017 7:00,9.213,deg C,2229157,15499,ABM,HOBO
11/7/2017 8:00,9.089,deg C,2229157,15499,ABM,HOBO
11/7/2017 9:00,9.015,deg C,2229157,15499,ABM,HOBO
11/7/2017 10:00,9.064,deg C,2229157,15499,ABM,HOBO
11/7/2017 11:00,9.287,deg C,2229157,15499,ABM,HOBO
11/7/2017 12:00,9.632,deg C,2229157,15499,ABM,HOBO
11/7/2017 13:00,9.632,deg C,2229157,15499,ABM,HOBO
11/7/2017 14:00,9.485,deg C,2229157,15499,ABM,HOBO
11/7/2017 15:00,9.336,deg C,2229157,15499,ABM,HOBO
11/7/2017 16:00,9.238,deg C,2229157,15499,ABM,HOBO
11/7/2017 17:00,9.114,deg C,2229157,15499,ABM,HOBO
11/7/2017 18:00,8.965,deg C,2229157,15499,ABM,HOBO
11/7/2017 19:00,8.841,deg C,2229157,15499,ABM,HOBO
11/7/2017 20:00,8.742,deg C,2229157,15499,ABM,HOBO
11/7/2017 21:00,8.618,deg C,2229157,15499,ABM,HOBO
11/7/2017 22:00,8.469,deg C,2229157,15499,ABM,HOBO
11/7/2017 23:00,8.295,deg C,2229157,15499,ABM,HOBO
11/8/2017 0:00,8.095,deg C,2229157,15499,ABM,HOBO
11/8/2017 1:00,7.97,deg C,2229157,15499,ABM,HOBO
11/8/2017 2:00,7.87,deg C,2229157,15499,ABM,HOBO
11/8/2017 3:00,7.77,deg C,2229157,15499,ABM,HOBO
11/8/2017 4:00,7.645,deg C,2229157,15499,ABM,HOBO
11/8/2017 5:00,7.519,deg C,2229157,15499,ABM,HOBO
11/8/2017 6:00,7.419,deg C,2229157,15499,ABM,HOBO
11/8/2017 7:00,7.293,deg C,2229157,15499,ABM,HOBO
11/8/2017 8:00,7.242,deg C,2229157,15499,ABM,HOBO
11/8/2017 9:00,7.217,deg C,2229157,15499,ABM,HOBO
11/8/2017 10:00,7.343,deg C,2229157,15499,ABM,HOBO
11/8/2017 11:00,7.594,deg C,2229157,15499,ABM,HOBO
11/8/2017 12:00,7.945,deg C,2229157,15499,ABM,HOBO
11/8/2017 13:00,8.145,deg C,2229157,15499,ABM,HOBO
11/8/2017 14:00,8.145,deg C,2229157,15499,ABM,HOBO
11/8/2017 15:00,8.27,deg C,2229157,15499,ABM,HOBO
11/8/2017 16:00,8.22,deg C,2229157,15499,ABM,HOBO
11/8/2017 17:00,8.095,deg C,2229157,15499,ABM,HOBO
11/8/2017 18:00,7.845,deg C,2229157,15499,ABM,HOBO
11/8/2017 19:00,7.594,deg C,2229157,15499,ABM,HOBO
11/8/2017 20:00,7.368,deg C,2229157,15499,ABM,HOBO
11/8/2017 21:00,7.142,deg C,2229157,15499,ABM,HOBO
11/8/2017 22:00,6.914,deg C,2229157,15499,ABM,HOBO
11/8/2017 23:00,6.687,deg C,2229157,15499,ABM,HOBO
11/9/2017 0:00,6.458,deg C,2229157,15499,ABM,HOBO
11/9/2017 1:00,6.255,deg C,2229157,15499,ABM,HOBO
11/9/2017 2:00,6.051,deg C,2229157,15499,ABM,HOBO
11/9/2017 3:00,5.872,deg C,2229157,15499,ABM,HOBO
11/9/2017 4:00,5.693,deg C,2229157,15499,ABM,HOBO
11/9/2017 5:00,5.514,deg C,2229157,15499,ABM,HOBO
11/9/2017 6:00,5.36,deg C,2229157,15499,ABM,HOBO
11/9/2017 7:00,5.205,deg C,2229157,15499,ABM,HOBO
11/9/2017 8:00,5.05,deg C,2229157,15499,ABM,HOBO
11/9/2017 9:00,4.999,deg C,2229157,15499,ABM,HOBO
11/9/2017 10:00,5.205,deg C,2229157,15499,ABM,HOBO
11/9/2017 11:00,5.642,deg C,2229157,15499,ABM,HOBO
11/9/2017 12:00,6.204,deg C,2229157,15499,ABM,HOBO
11/9/2017 13:00,6.636,deg C,2229157,15499,ABM,HOBO
11/9/2017 14:00,6.737,deg C,2229157,15499,ABM,HOBO
11/9/2017 15:00,6.889,deg C,2229157,15499,ABM,HOBO
11/9/2017 16:00,6.839,deg C,2229157,15499,ABM,HOBO
11/9/2017 17:00,6.839,deg C,2229157,15499,ABM,HOBO
11/9/2017 18:00,6.813,deg C,2229157,15499,ABM,HOBO
11/9/2017 19:00,6.839,deg C,2229157,15499,ABM,HOBO
11/9/2017 20:00,6.864,deg C,2229157,15499,ABM,HOBO
11/9/2017 21:00,6.914,deg C,2229157,15499,ABM,HOBO
11/9/2017 22:00,6.94,deg C,2229157,15499,ABM,HOBO
11/9/2017 23:00,6.965,deg C,2229157,15499,ABM,HOBO
11/10/2017 0:00,7.015,deg C,2229157,15499,ABM,HOBO
11/10/2017 1:00,7.091,deg C,2229157,15499,ABM,HOBO
11/10/2017 2:00,7.167,deg C,2229157,15499,ABM,HOBO
11/10/2017 3:00,7.116,deg C,2229157,15499,ABM,HOBO
11/10/2017 4:00,7.066,deg C,2229157,15499,ABM,HOBO
11/10/2017 5:00,7.041,deg C,2229157,15499,ABM,HOBO
11/10/2017 6:00,6.94,deg C,2229157,15499,ABM,HOBO
11/10/2017 7:00,6.712,deg C,2229157,15499,ABM,HOBO
11/10/2017 8:00,6.433,deg C,2229157,15499,ABM,HOBO
11/10/2017 9:00,6.23,deg C,2229157,15499,ABM,HOBO
11/10/2017 10:00,6,deg C,2229157,15499,ABM,HOBO
11/10/2017 11:00,6.026,deg C,2229157,15499,ABM,HOBO
11/10/2017 12:00,6.23,deg C,2229157,15499,ABM,HOBO
11/10/2017 13:00,6.153,deg C,2229157,15499,ABM,HOBO
11/10/2017 14:00,5.949,deg C,2229157,15499,ABM,HOBO
11/10/2017 15:00,5.642,deg C,2229157,15499,ABM,HOBO
11/10/2017 16:00,5.205,deg C,2229157,15499,ABM,HOBO
11/10/2017 17:00,4.714,deg C,2229157,15499,ABM,HOBO
11/10/2017 18:00,4.376,deg C,2229157,15499,ABM,HOBO
11/10/2017 19:00,4.141,deg C,2229157,15499,ABM,HOBO
11/10/2017 20:00,3.906,deg C,2229157,15499,ABM,HOBO
11/10/2017 21:00,3.643,deg C,2229157,15499,ABM,HOBO
11/10/2017 22:00,3.354,deg C,2229157,15499,ABM,HOBO
11/10/2017 23:00,3.063,deg C,2229157,15499,ABM,HOBO
11/11/2017 0:00,2.85,deg C,2229157,15499,ABM,HOBO
11/11/2017 1:00,2.717,deg C,2229157,15499,ABM,HOBO
11/11/2017 2:00,2.477,deg C,2229157,15499,ABM,HOBO
11/11/2017 3:00,2.316,deg C,2229157,15499,ABM,HOBO
11/11/2017 4:00,2.155,deg C,2229157,15499,ABM,HOBO
11/11/2017 5:00,2.074,deg C,2229157,15499,ABM,HOBO
11/11/2017 6:00,1.994,deg C,2229157,15499,ABM,HOBO
11/11/2017 7:00,1.859,deg C,2229157,15499,ABM,HOBO
11/11/2017 8:00,1.778,deg C,2229157,15499,ABM,HOBO
11/11/2017 9:00,1.805,deg C,2229157,15499,ABM,HOBO
11/11/2017 10:00,1.94,deg C,2229157,15499,ABM,HOBO
11/11/2017 11:00,2.262,deg C,2229157,15499,ABM,HOBO
11/11/2017 12:00,2.77,deg C,2229157,15499,ABM,HOBO
11/11/2017 13:00,3.116,deg C,2229157,15499,ABM,HOBO
11/11/2017 14:00,3.327,deg C,2229157,15499,ABM,HOBO
11/11/2017 15:00,3.38,deg C,2229157,15499,ABM,HOBO
11/11/2017 16:00,3.221,deg C,2229157,15499,ABM,HOBO
11/11/2017 17:00,3.036,deg C,2229157,15499,ABM,HOBO
11/11/2017 18:00,2.85,deg C,2229157,15499,ABM,HOBO
11/11/2017 19:00,2.744,deg C,2229157,15499,ABM,HOBO
11/11/2017 20:00,2.69,deg C,2229157,15499,ABM,HOBO
11/11/2017 21:00,2.584,deg C,2229157,15499,ABM,HOBO
11/11/2017 22:00,2.503,deg C,2229157,15499,ABM,HOBO
11/11/2017 23:00,2.423,deg C,2229157,15499,ABM,HOBO
11/12/2017 0:00,2.316,deg C,2229157,15499,ABM,HOBO
11/12/2017 1:00,2.262,deg C,2229157,15499,ABM,HOBO
11/12/2017 2:00,2.236,deg C,2229157,15499,ABM,HOBO
11/12/2017 3:00,2.155,deg C,2229157,15499,ABM,HOBO
11/12/2017 4:00,2.047,deg C,2229157,15499,ABM,HOBO
11/12/2017 5:00,1.967,deg C,2229157,15499,ABM,HOBO
11/12/2017 6:00,1.913,deg C,2229157,15499,ABM,HOBO
11/12/2017 7:00,1.859,deg C,2229157,15499,ABM,HOBO
11/12/2017 8:00,1.832,deg C,2229157,15499,ABM,HOBO
11/12/2017 9:00,1.94,deg C,2229157,15499,ABM,HOBO
11/12/2017 10:00,2.021,deg C,2229157,15499,ABM,HOBO
11/12/2017 11:00,2.396,deg C,2229157,15499,ABM,HOBO
11/12/2017 12:00,2.903,deg C,2229157,15499,ABM,HOBO
11/12/2017 13:00,3.274,deg C,2229157,15499,ABM,HOBO
11/12/2017 14:00,3.564,deg C,2229157,15499,ABM,HOBO
11/12/2017 15:00,3.749,deg C,2229157,15499,ABM,HOBO
11/12/2017 16:00,3.696,deg C,2229157,15499,ABM,HOBO
11/12/2017 17:00,3.538,deg C,2229157,15499,ABM,HOBO
11/12/2017 18:00,3.38,deg C,2229157,15499,ABM,HOBO
11/12/2017 19:00,3.274,deg C,2229157,15499,ABM,HOBO
11/12/2017 20:00,3.195,deg C,2229157,15499,ABM,HOBO
11/12/2017 21:00,3.116,deg C,2229157,15499,ABM,HOBO
11/12/2017 22:00,3.063,deg C,2229157,15499,ABM,HOBO
11/12/2017 23:00,3.009,deg C,2229157,15499,ABM,HOBO
11/13/2017 0:00,2.93,deg C,2229157,15499,ABM,HOBO
11/13/2017 1:00,2.903,deg C,2229157,15499,ABM,HOBO
11/13/2017 2:00,2.903,deg C,2229157,15499,ABM,HOBO
11/13/2017 3:00,2.93,deg C,2229157,15499,ABM,HOBO
11/13/2017 4:00,2.983,deg C,2229157,15499,ABM,HOBO
11/13/2017 5:00,3.036,deg C,2229157,15499,ABM,HOBO
11/13/2017 6:00,3.089,deg C,2229157,15499,ABM,HOBO
11/13/2017 7:00,3.116,deg C,2229157,15499,ABM,HOBO
11/13/2017 8:00,3.142,deg C,2229157,15499,ABM,HOBO
11/13/2017 9:00,3.248,deg C,2229157,15499,ABM,HOBO
11/13/2017 10:00,3.433,deg C,2229157,15499,ABM,HOBO
11/13/2017 11:00,3.617,deg C,2229157,15499,ABM,HOBO
11/13/2017 12:00,3.801,deg C,2229157,15499,ABM,HOBO
11/13/2017 13:00,3.958,deg C,2229157,15499,ABM,HOBO
